Epi_date_v3,Year,Cases,7_Day_Average,Cumulative_Cases,AsOf
01/05/2023,2023,6.0,6.142857074737549,30127.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/06/2023,2023,6.0,6.285714149475098,30133.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/07/2023,2023,7.0,6.714285850524902,30140.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/08/2023,2023,8.0,6.142857074737549,30148.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/09/2023,2023,7.0,6.5714287757873535,30155.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/10/2023,2023,10.0,6.714285850524902,30165.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/11/2023,2023,6.0,7.142857074737549,30171.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/12/2023,2023,6.0,7.142857074737549,30177.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/13/2023,2023,6.0,7.142857074737549,30183.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/14/2023,2023,6.0,7.0,30189.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/15/2023,2023,8.0,7.0,30197.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/16/2023,2023,4.0,6.5714287757873535,30201.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/17/2023,2023,2.0,5.4285712242126465,30203.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/18/2023,2023,5.0,5.285714149475098,30208.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/19/2023,2023,2.0,4.714285850524902,30210.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/20/2023,2023,11.0,5.4285712242126465,30221.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/21/2023,2023,5.0,5.285714149475098,30226.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/22/2023,2023,4.0,4.714285850524902,30230.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/23/2023,2023,3.0,4.5714287757873535,30233.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/24/2023,2023,5.0,5.0,30238.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/25/2023,2023,7.0,5.285714149475098,30245.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/26/2023,2023,3.0,5.4285712242126465,30248.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/27/2023,2023,5.0,4.5714287757873535,30253.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/28/2023,2023,4.0,4.4285712242126465,30257.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/29/2023,2023,3.0,4.285714149475098,30260.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/30/2023,2023,4.0,4.4285712242126465,30264.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/31/2023,2023,6.0,4.5714287757873535,30270.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/01/2023,2023,3.0,4.0,30273.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/02/2023,2023,5.0,4.285714149475098,30278.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/03/2023,2023,2.0,3.857142925262451,30280.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/04/2023,2023,4.0,3.857142925262451,30284.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
